DATE,SUBSCRIBERS_GAINED,SUBSCRIBERS_LOST,VIEWS,WATCH_HOURS,LIKES,SHARES,COMMENTS,TOTAL_SUBSCRIBERS
2019-02-11,178,44,10062,890,445,89,44,193350
2019-02-12,216,54,12267,1083,541,108,54,193512
2019-02-13,218,54,12385,1091,545,109,54,193676
2019-02-14,169,42,9615,845,422,84,42,193803
2019-02-15,231,57,13210,1158,579,115,57,193977
2019-02-16,211,52,18118,1585,792,105,52,194136
2019-02-17,227,56,19573,1708,853,113,56,194307
2019-02-18,173,43,9930,865,432,86,43,194437
2019-02-19,172,43,9923,863,431,86,43,194566
2019-02-20,197,49,11345,985,492,98,49,194714
2019-02-21,210,52,12118,1050,525,105,52,194872
2019-02-22,235,58,13636,1179,589,117,58,195049
2019-02-23,214,53,18599,1605,802,107,53,195210
2019-02-24,195,48,16981,1462,730,97,48,195357
2019-02-25,179,44,10429,897,448,89,44,195492
2019-02-26,224,56,13075,1123,561,112,56,195660
2019-02-27,180,45,10536,903,451,90,45,195795
2019-02-28,232,58,13582,1162,581,116,58,195969
2019-03-01,194,48,11366,971,485,97,48,196115
2019-03-02,231,57,20370,1738,868,115,57,196289
2019-03-03,213,53,18795,1600,799,106,53,196449
2019-03-04,197,49,11590,986,493,98,49,196597
2019-03-05,189,47,11156,948,474,94,47,196739
2019-03-06,193,48,11382,965,482,96,48,196884
2019-03-07,208,52,12304,1042,521,104,52,197040
2019-03-08,201,50,11904,1007,503,100,50,197191
2019-03-09,188,47,16688,1410,705,94,47,197332
2019-03-10,196,49,17468,1474,736,98,49,197479
2019-03-11,201,50,11947,1007,503,100,50,197630
2019-03-12,157,39,9341,787,393,78,39,197748
2019-03-13,209,52,12423,1045,522,104,52,197905
2019-03-14,180,45,10725,902,451,90,45,198040
2019-03-15,176,44,10528,884,442,88,44,198172
2019-03-16,166,41,14852,1246,622,83,41,198297
2019-03-17,164,41,14675,1230,615,82,41,198420
2019-03-18,172,43,10313,864,432,86,43,198549
2019-03-19,185,46,11092,929,464,92,46,198688
2019-03-20,239,59,14281,1195,597,119,59,198868
2019-03-21,189,47,11326,947,473,94,47,199010
2019-03-22,203,50,12174,1017,508,101,50,199163
2019-03-23,208,52,18671,1560,780,104,52,199319
2019-03-24,202,50,18197,1519,759,101,50,199471
2019-03-25,198,49,11886,992,496,99,49,199620
2019-03-26,176,44,10551,880,440,88,44,199752
2019-03-27,229,57,13726,1145,572,114,57,199924
2019-03-28,236,59,14158,1180,590,118,59,200101
2019-03-29,166,41,9975,831,415,83,41,200226
2019-03-30,179,44,16150,1345,672,89,44,200361
2019-03-31,194,48,17493,1458,729,97,48,200507
2019-04-01,180,45,10841,903,451,90,45,200642
2019-04-02,210,52,12605,1050,525,105,52,200800
2019-04-03,185,46,11125,927,463,92,46,200939
2019-04-04,243,60,14596,1216,608,121,60,201122
2019-04-05,223,55,13425,1119,559,111,55,201290
2019-04-06,204,51,18375,1531,765,102,51,201443
2019-04-07,220,55,19835,1653,826,110,55,201608
2019-04-08,222,55,13315,1110,555,111,55,201775
2019-04-09,188,47,11310,943,471,94,47,201916
2019-04-10,183,45,11003,918,459,91,45,202054
2019-04-11,201,50,12070,1007,503,100,50,202205
2019-04-12,217,54,13002,1086,543,108,54,202368
2019-04-13,202,50,18198,1519,759,101,50,202520
2019-04-14,168,42,15109,1263,631,84,42,202646
2019-04-15,183,45,10992,919,459,91,45,202784
2019-04-16,198,49,11855,992,496,99,49,202933
2019-04-17,198,49,11845,992,496,99,49,203082
2019-04-18,239,59,14278,1197,598,119,59,203262
2019-04-19,172,43,10265,861,430,86,43,203391
2019-04-20,210,52,18763,1575,787,105,52,203549
2019-04-21,229,57,20502,1722,861,114,57,203721
2019-04-22,245,61,14584,1227,613,122,61,203905
2019-04-23,191,47,11392,959,479,95,47,204049
2019-04-24,209,52,12443,1049,524,104,52,204206
2019-04-25,211,52,12522,1056,528,105,52,204365
2019-04-26,203,50,12065,1019,509,101,50,204518
2019-04-27,198,49,17556,1485,742,99,49,204667
2019-04-28,208,52,18480,1564,781,104,52,204823
2019-04-29,149,37,8804,746,373,74,37,204935
2019-04-30,213,53,12579,1068,534,106,53,205095
2019-05-01,202,50,11908,1012,506,101,50,205247
2019-05-02,195,48,11481,977,488,97,48,205394
2019-05-03,240,60,14125,1204,602,120,60,205574
2019-05-04,186,46,16377,1398,699,93,46,205714
2019-05-05,191,47,16827,1438,718,95,47,205858
2019-05-06,239,59,13995,1199,599,119,59,206038
2019-05-07,183,45,10682,916,458,91,45,206176
2019-05-08,188,47,10992,944,472,94,47,206317
2019-05-09,197,49,11441,985,492,98,49,206465
2019-05-10,216,54,12566,1084,542,108,54,206627
2019-05-11,204,51,70864,1530,3060,408,204,206780
2019-05-12,174,43,15084,1305,652,87,43,206911
2019-05-13,189,47,10913,946,473,94,47,207053
2019-05-14,187,46,10805,939,469,93,46,207194
2019-05-15,198,49,11392,992,496,99,49,207343
2019-05-16,208,52,11946,1042,521,104,52,207499
2019-05-17,208,52,11913,1041,520,104,52,207655
2019-05-18,164,41,14075,1233,616,82,41,207778
2019-05-19,221,55,18895,1659,829,110,55,207944
2019-05-20,205,51,11647,1025,512,102,51,208098
2019-05-21,227,56,12905,1138,569,113,56,208269
2019-05-22,208,52,11812,1044,522,104,52,208425
2019-05-23,222,55,12526,1110,555,111,55,208592
2019-05-24,209,52,11782,1046,523,104,52,208749
2019-05-25,226,56,19113,1701,850,113,56,208919
2019-05-26,210,52,17682,1578,789,105,52,209077
2019-05-27,198,49,11066,990,495,99,49,209226
2019-05-28,245,61,13680,1227,613,122,61,209410
2019-05-29,217,54,12107,1088,544,108,54,209573
2019-05-30,211,52,11725,1057,528,105,52,209732
2019-05-31,174,43,9648,872,436,87,43,209863
2019-06-01,174,43,14415,1306,652,87,43,209994
2019-06-02,205,51,16985,1543,771,102,51,210148
2019-06-03,202,50,11131,1014,507,101,50,210300
2019-06-04,187,46,10269,938,469,93,46,210441
2019-06-05,202,50,11064,1014,507,101,50,210593
2019-06-06,231,57,12608,1158,579,115,57,210767
2019-06-07,213,53,11604,1069,534,106,53,210927
2019-06-08,177,44,14374,1327,663,88,44,211060
2019-06-09,197,49,15999,1482,741,98,49,211208
2019-06-10,183,45,9889,919,459,91,45,211346
2019-06-11,192,48,10307,961,480,96,48,211490
2019-06-12,191,47,10248,958,479,95,47,211634
2019-06-13,190,47,10149,952,476,95,47,211777
2019-06-14,174,43,9291,874,437,87,43,211908
2019-06-15,197,49,15686,1480,739,98,49,212056
2019-06-16,188,47,14952,1414,706,94,47,212197
2019-06-17,141,35,7442,707,353,70,35,212303
2019-06-18,241,60,12647,1205,602,120,60,212484
2019-06-19,221,55,11598,1108,554,110,55,212650
2019-06-20,192,48,10033,962,481,96,48,212794
2019-06-21,200,50,10412,1001,500,100,50,212944
2019-06-22,176,44,13718,1323,661,88,44,213076
2019-06-23,233,58,18113,1753,876,116,58,213251
2019-06-24,237,59,12243,1189,594,118,59,213429
2019-06-25,203,50,10417,1015,507,101,50,213582
2019-06-26,220,55,11269,1102,551,110,55,213747
2019-06-27,203,50,10367,1017,508,101,50,213900
2019-06-28,173,43,8797,866,433,86,43,214030
2019-06-29,191,47,14555,1437,718,95,47,214174
2019-06-30,202,50,15327,1519,759,101,50,214326
2019-07-01,190,47,9594,954,477,95,47,214469
2019-07-02,195,48,9797,978,489,97,48,214616
2019-07-03,198,49,9890,990,495,99,49,214765
2019-07-04,198,49,9867,991,495,99,49,214914
2019-07-05,201,50,9965,1005,502,100,50,215065
2019-07-06,178,44,13247,1339,669,89,44,215199
2019-07-07,185,46,13707,1392,696,92,46,215338
2019-07-08,174,43,8550,871,435,87,43,215469
2019-07-09,219,54,10731,1097,548,109,54,215634
2019-07-10,157,39,7690,789,394,78,39,215752
2019-07-11,223,55,10827,1115,557,111,55,215920
2019-07-12,227,56,11015,1138,569,113,56,216091
2019-07-13,193,48,14022,1453,726,96,48,216236
2019-07-14,147,36,10657,1108,553,73,36,216347
2019-07-15,192,48,9226,963,481,96,48,216491
2019-07-16,198,49,9477,993,496,99,49,216640
2019-07-17,179,44,8544,898,449,89,44,216775
2019-07-18,189,47,8983,948,474,94,47,216917
2019-07-19,230,57,10883,1153,576,115,57,217090
2019-07-20,213,53,15046,1599,799,106,53,217250
2019-07-21,181,45,12760,1360,679,90,45,217386
2019-07-22,168,42,7848,840,420,84,42,217512
2019-07-23,193,48,9003,967,483,96,48,217657
2019-07-24,195,48,9078,978,489,97,48,217804
2019-07-25,209,52,9703,1049,524,104,52,217961
2019-07-26,189,47,8719,946,473,94,47,218103
2019-07-27,210,52,14475,1576,787,105,52,218261
2019-07-28,238,59,16380,1789,894,119,59,218440
2019-07-29,216,54,9862,1081,540,108,54,218602
2019-07-30,199,49,9043,995,497,99,49,218752
2019-07-31,196,49,8891,981,490,98,49,218899
2019-08-01,192,48,8705,964,482,96,48,219043
2019-08-02,223,55,10059,1118,559,111,55,219211
2019-08-03,187,46,12607,1405,702,93,46,219352
2019-08-04,200,50,13468,1506,753,100,50,219502
2019-08-05,201,50,8954,1005,502,100,50,219653
2019-08-06,189,47,8435,949,474,94,47,219795
2019-08-07,172,43,7637,862,431,86,43,219924
2019-08-08,206,51,9108,1032,516,103,51,220079
2019-08-09,198,49,8742,993,496,99,49,220228
2019-08-10,210,52,13811,1575,787,105,52,220386
2019-08-11,189,47,12413,1419,709,94,47,220528
2019-08-12,224,56,9779,1122,561,112,56,220696
2019-08-13,182,45,7927,912,456,91,45,220833
2019-08-14,234,58,10147,1171,585,117,58,221009
2019-08-15,165,41,7128,825,412,82,41,221133
2019-08-16,208,52,8987,1043,521,104,52,221289
2019-08-17,209,52,13495,1570,784,104,52,221446
2019-08-18,184,46,11824,1380,690,92,46,221584
2019-08-19,208,52,8903,1042,521,104,52,221740
2019-08-20,225,56,9606,1127,563,112,56,221909
2019-08-21,155,38,6611,778,389,77,38,222026
2019-08-22,210,52,8897,1050,525,105,52,222184
2019-08-23,150,37,6342,750,375,75,37,222297
2019-08-24,180,45,11421,1354,676,90,45,222432
2019-08-25,232,58,14665,1743,871,116,58,222606
2019-08-26,188,47,7898,941,470,94,47,222747
2019-08-27,176,44,7384,882,441,88,44,222879
2019-08-28,196,49,8182,980,490,98,49,223026
2019-08-29,241,60,10049,1206,603,120,60,223207
2019-08-30,163,40,6787,816,408,81,40,223330
2019-08-31,178,44,11128,1341,670,89,44,223464
2019-09-01,229,57,14268,1723,861,114,57,223636
2019-09-02,237,59,9789,1185,592,118,59,223814
2019-09-03,197,49,8154,989,494,98,49,223962
2019-09-04,175,43,7204,876,438,87,43,224094
2019-09-05,241,60,9927,1209,604,120,60,224275
2019-09-06,231,57,9499,1159,579,115,57,224449
2019-09-07,213,53,13099,1600,799,106,53,224609
2019-09-08,183,45,11251,1377,688,91,45,224747
2019-09-09,199,49,8110,995,497,99,49,224897
2019-09-10,196,49,8007,983,491,98,49,225044
2019-09-11,206,51,8394,1033,516,103,51,225199
2019-09-12,229,57,9291,1145,572,114,57,225371
2019-09-13,217,54,8815,1087,543,108,54,225534
2019-09-14,178,44,10830,1338,669,89,44,225668
2019-09-15,227,56,13792,1705,852,113,56,225839
2019-09-16,206,51,8325,1031,515,103,51,225994
2019-09-17,213,53,8618,1068,534,106,53,226154
2019-09-18,229,57,9236,1146,573,114,57,226326
2019-09-19,177,44,7153,888,444,88,44,226459
2019-09-20,199,49,8011,996,498,99,49,226609
2019-09-21,189,47,11410,1419,709,94,47,226751
2019-09-22,168,42,10153,1264,631,84,42,226877
2019-09-23,206,51,8300,1034,517,103,51,227032
2019-09-24,250,62,10031,1251,625,125,62,227220
2019-09-25,163,40,6538,815,407,81,40,227343
2019-09-26,199,49,7983,996,498,99,49,227493
2019-09-27,212,53,8519,1064,532,106,53,227652
2019-09-28,202,50,12153,1518,759,101,50,227804
2019-09-29,197,49,11866,1482,741,98,49,227952
2019-09-30,174,43,6960,870,435,87,43,228083
2019-10-01,204,51,8185,1023,511,102,51,228236
2019-10-02,184,46,7394,924,462,92,46,228374
2019-10-03,156,39,6248,781,390,78,39,228491
2019-10-04,223,55,8956,1119,559,111,55,228659
2019-10-05,219,54,13154,1642,820,109,54,228824
2019-10-06,201,50,12069,1507,753,100,50,228975
2019-10-07,204,51,8191,1022,511,102,51,229128
2019-10-08,221,55,8872,1107,553,110,55,229294
2019-10-09,204,51,8195,1022,511,102,51,229447
2019-10-10,218,54,8745,1090,545,109,54,229611
2019-10-11,194,48,7786,970,485,97,48,229757
2019-10-12,226,56,13625,1696,847,113,56,229927
2019-10-13,206,51,12441,1548,774,103,51,230082
2019-10-14,203,50,8200,1019,509,101,50,230235
2019-10-15,174,43,7028,872,436,87,43,230366
2019-10-16,205,51,8290,1028,514,102,51,230520
2019-10-17,183,45,7397,916,458,91,45,230658
2019-10-18,187,46,7561,936,468,93,46,230799
2019-10-19,183,45,11141,1377,688,91,45,230937
2019-10-20,178,44,10850,1339,669,89,44,231071
2019-10-21,242,60,9831,1212,606,121,60,231253
2019-10-22,226,56,36804,1133,2264,452,224,231423
2019-10-23,238,59,9693,1192,596,119,59,231602
2019-10-24,175,43,7148,877,438,87,43,231734
2019-10-25,201,50,8215,1007,503,100,50,231885
2019-10-26,174,43,10671,1305,652,87,43,232016
2019-10-27,186,46,11424,1395,697,93,46,232156
2019-10-28,181,45,7447,908,454,90,45,232292
2019-10-29,224,56,9234,1123,561,112,56,232460
2019-10-30,192,48,7905,960,480,96,48,232604
2019-10-31,221,55,9129,1106,553,110,55,232770
2019-11-01,212,53,8764,1060,530,106,53,232929
2019-11-02,246,61,15284,1845,922,123,61,233114
2019-11-03,170,42,10607,1278,639,85,42,233242
2019-11-04,225,56,9366,1125,562,112,56,233411
2019-11-05,222,55,9293,1114,557,111,55,233578
2019-11-06,180,45,7543,902,451,90,45,233713
2019-11-07,220,55,9220,1100,550,110,55,233878
2019-11-08,206,51,8679,1033,516,103,51,234033
2019-11-09,195,48,12339,1465,732,97,48,234180
2019-11-10,183,45,11616,1375,687,91,45,234318
2019-11-11,185,46,7851,928,464,92,46,234457
2019-11-12,240,60,10221,1204,602,120,60,234637
2019-11-13,200,50,8506,1000,500,100,50,234787
2019-11-14,215,53,9196,1078,539,107,53,234949
2019-11-15,184,46,7876,920,460,92,46,235087
2019-11-16,184,46,11861,1383,691,92,46,235225
2019-11-17,221,55,14296,1662,831,110,55,235391
2019-11-18,173,43,7461,865,432,86,43,235521
2019-11-19,191,47,8291,958,479,95,47,235665
2019-11-20,200,50,8706,1003,501,100,50,235815
2019-11-21,202,50,8799,1011,505,101,50,235967
2019-11-22,196,49,8572,982,491,98,49,236114
2019-11-23,207,51,13652,1558,778,103,51,236270
2019-11-24,213,53,14086,1603,801,106,53,236430
2019-11-25,214,53,9457,1073,536,107,53,236591
2019-11-26,180,45,7966,901,450,90,45,236726
2019-11-27,194,48,8613,971,485,97,48,236872
2019-11-28,223,55,9957,1119,559,111,55,237040
2019-11-29,217,54,9721,1089,544,108,54,237203
2019-11-30,172,43,11585,1293,646,86,43,237332
2019-12-01,207,51,13946,1552,775,103,51,237488
2019-12-02,160,40,7228,802,401,80,40,237608
2019-12-03,200,50,9084,1004,502,100,50,237758
2019-12-04,237,59,10794,1189,594,118,59,237936
2019-12-05,181,45,8240,905,452,90,45,238072
2019-12-06,183,45,8371,916,458,91,45,238210
2019-12-07,215,53,14798,1614,807,107,53,238372
2019-12-08,169,42,11666,1267,633,84,42,238499
2019-12-09,187,46,8644,936,468,93,46,238640
2019-12-10,211,52,9812,1059,529,105,52,238799
2019-12-11,187,46,8702,936,468,93,46,238940
2019-12-12,195,48,9104,976,488,97,48,239087
2019-12-13,214,53,10053,1074,537,107,53,239248
2019-12-14,208,52,14678,1563,781,104,52,239404
2019-12-15,205,51,14510,1539,769,102,51,239558
2019-12-16,193,48,9134,966,483,96,48,239703
2019-12-17,207,51,9840,1037,518,103,51,239859
2019-12-18,197,49,9404,987,493,98,49,240007
2019-12-19,209,52,9992,1045,522,104,52,240164
2019-12-20,190,47,9113,950,475,95,47,240307
2019-12-21,196,49,14171,1471,735,98,49,240454
2019-12-22,180,45,13051,1351,675,90,45,240589
2019-12-23,199,49,9656,996,498,99,49,240739
2019-12-24,183,45,8935,918,459,91,45,240877
2019-12-25,177,44,8671,888,444,88,44,241010
2019-12-26,205,51,10046,1025,512,102,51,241164
2019-12-27,204,51,10036,1021,510,102,51,241317
2019-12-28,215,53,15950,1617,808,107,53,241479
2019-12-29,191,47,14203,1434,717,95,47,241623
2019-12-30,208,52,10336,1040,520,104,52,241779
2019-12-31,211,52,10513,1055,527,105,52,241938
2020-01-01,208,52,10444,1044,522,104,52,242094
2020-01-02,183,45,9205,917,458,91,45,242232
2020-01-03,202,50,10218,1014,507,101,50,242384
2020-01-04,207,51,15706,1554,777,103,51,242540
2020-01-05,200,50,15217,1500,750,100,50,242690
2020-01-06,158,39,8049,791,395,79,39,242809
2020-01-07,203,50,10369,1016,508,101,50,242962
2020-01-08,244,61,12505,1221,610,122,61,243145
2020-01-09,192,48,9903,963,481,96,48,243289
2020-01-10,185,46,9557,927,463,92,46,243428
2020-01-11,207,51,16092,1555,777,103,51,243584
2020-01-12,206,51,16050,1546,772,103,51,243739
2020-01-13,223,55,11651,1119,559,111,55,243907
2020-01-14,174,43,9130,874,437,87,43,244038
2020-01-15,214,53,11243,1073,536,107,53,244199
2020-01-16,211,52,11130,1059,529,105,52,244358
2020-01-17,197,49,10393,985,492,98,49,244506
2020-01-18,206,51,16401,1549,774,103,51,244661
2020-01-19,220,55,17552,1653,826,110,55,244826
2020-01-20,217,54,11570,1087,543,108,54,244989
2020-01-21,177,44,9453,885,442,88,44,245122
2020-01-22,216,54,11585,1082,541,108,54,245284
2020-01-23,198,49,10669,993,496,99,49,245433
2020-01-24,201,50,10848,1007,503,100,50,245584
2020-01-25,201,50,16322,1510,754,100,50,245735
2020-01-26,196,49,16006,1476,738,98,49,245882
2020-01-27,223,55,12159,1119,559,111,55,246050
2020-01-28,198,49,10804,991,495,99,49,246199
2020-01-29,177,44,9703,888,444,88,44,246332
2020-01-30,192,48,10525,960,480,96,48,246476
2020-01-31,203,50,11183,1017,508,101,50,246629
2020-02-01,224,56,18557,1683,841,112,56,246797
2020-02-02,212,53,17569,1590,795,106,53,246956
2020-02-03,182,45,10133,914,457,91,45,247093
2020-02-04,249,62,13864,1248,624,124,62,247280
2020-02-05,205,51,11427,1026,513,102,51,247434
2020-02-06,225,56,12584,1127,563,112,56,247603
2020-02-07,196,49,11019,984,492,98,49,247750
2020-02-08,210,52,17722,1579,789,105,52,247908
2020-02-09,216,54,18281,1624,811,108,54,248070
2020-02-10,224,56,12643,1121,560,112,56,248238
2020-02-11,221,55,12491,1105,552,110,55,248404
2020-02-12,217,54,12310,1087,543,108,54,248567
2020-02-13,193,48,10990,968,484,96,48,248712
2020-02-14,188,47,10723,942,471,94,47,248853
2020-02-15,206,51,17666,1549,774,103,51,249008
2020-02-16,218,54,18733,1639,819,109,54,249172
2020-02-17,195,48,11192,977,488,97,48,249319
2020-02-18,221,55,12692,1106,553,110,55,249485
2020-02-19,229,57,13162,1145,572,114,57,249657
2020-02-20,181,45,10460,908,454,90,45,249793
2020-02-21,183,45,10573,916,458,91,45,249931
2020-02-22,197,49,17096,1477,738,98,49,250079
2020-02-23,206,51,17906,1545,772,103,51,250234
2020-02-24,189,47,10993,947,473,94,47,250376
2020-02-25,227,56,13194,1135,567,113,56,250547
2020-02-26,208,52,12136,1042,521,104,52,250703
2020-02-27,200,50,11707,1003,501,100,50,250853
2020-02-28,171,42,10003,856,428,85,42,250982
2020-02-29,173,43,15239,1302,651,86,43,251112
2020-03-01,205,51,18070,1542,771,102,51,251266
2020-03-02,157,39,9231,786,393,78,39,251384
2020-03-03,220,55,12941,1101,550,110,55,251549
2020-03-04,196,49,11581,984,492,98,49,251696
2020-03-05,264,66,15605,1324,662,132,66,251894
2020-03-06,246,61,14521,1230,615,123,61,252079
2020-03-07,196,49,17398,1471,735,98,49,252226
2020-03-08,197,49,17552,1483,741,98,49,252374
2020-03-09,219,54,13020,1099,549,109,54,252539
2020-03-10,234,58,13874,1170,585,117,58,252715
2020-03-11,167,41,9922,836,418,83,41,252841
2020-03-12,164,41,9756,821,410,82,41,252964
2020-03-13,187,46,11150,937,468,93,46,253105
2020-03-14,211,52,18892,1587,793,105,52,253264
2020-03-15,209,52,18754,1573,786,104,52,253421
2020-03-16,221,55,13196,1106,553,110,55,253587
2020-03-17,176,44,10499,880,440,88,44,253719
2020-03-18,153,38,9173,768,384,76,38,253834
2020-03-19,217,54,12973,1085,542,108,54,253997
2020-03-20,183,45,10964,917,458,91,45,254135
2020-03-21,159,39,14321,1197,598,79,39,254255
2020-03-22,202,50,18213,1521,760,101,50,254407
2020-03-23,215,53,12924,1079,539,107,53,254569
2020-03-24,197,49,11832,987,493,98,49,254717
2020-03-25,190,47,11435,954,477,95,47,254860
2020-03-26,196,49,11796,984,492,98,49,255007
2020-03-27,192,48,11546,962,481,96,48,255151
2020-03-28,173,43,15564,1297,648,86,43,255281
2020-03-29,185,46,16708,1392,696,92,46,255420
2020-03-30,210,52,12623,1052,526,105,52,255578
2020-03-31,206,51,12384,1032,516,103,51,255733
2020-04-01,203,50,12201,1016,508,101,50,255886
2020-04-02,180,45,10804,900,450,90,45,256021
2020-04-03,196,49,11780,981,490,98,49,256168
2020-04-04,156,39,14076,1173,586,78,39,256285
2020-04-05,203,50,18314,1525,762,101,50,256438
2020-04-06,228,57,13705,1142,571,114,57,256609
2020-04-07,170,42,10221,852,426,85,42,256737
2020-04-08,188,47,11284,941,470,94,47,256878
2020-04-09,206,51,12376,1032,516,103,51,257033
2020-04-10,225,56,13476,1125,562,112,56,257202
2020-04-11,191,47,17151,1432,715,95,47,257346
2020-04-12,186,46,16704,1395,697,93,46,257486
2020-04-13,160,40,9604,803,401,80,40,257606
2020-04-14,202,50,12075,1010,505,101,50,257758
2020-04-15,240,60,14383,1204,602,120,60,257938
2020-04-16,205,51,12266,1027,513,102,51,258092
2020-04-17,199,49,11899,997,498,99,49,258242
2020-04-18,206,51,18451,1548,774,103,51,258397
2020-04-19,199,49,17839,1497,748,99,49,258547
2020-04-20,183,45,10928,918,459,91,45,258685
2020-04-21,216,54,12863,1082,541,108,54,258847
2020-04-22,204,51,12140,1022,511,102,51,259000
2020-04-23,200,50,11881,1001,500,100,50,259150
2020-04-24,180,45,10692,902,451,90,45,259285
2020-04-25,226,56,20065,1695,847,113,56,259455
2020-04-26,213,53,18909,1599,799,106,53,259615
2020-04-27,188,47,11153,944,472,94,47,259756
2020-04-28,220,55,12972,1100,550,110,55,259921
2020-04-29,190,47,11189,950,475,95,47,260064
